n	Σ(1/n^2)
6325	1.644775977
6326	1.644776002
6327	1.644776027
6328	1.644776052
6329	1.644776076
6330	1.644776101
6331	1.644776126
6332	1.644776151
6333	1.644776176
6334	1.644776201
6335	1.644776226
6336	1.644776251
6337	1.644776276
6338	1.644776301
6339	1.644776326
6340	1.644776351
6341	1.644776375
6342	1.644776400
6343	1.644776425
6344	1.644776450
6345	1.644776475
6346	1.644776500
6347	1.644776525
6348	1.644776549
6349	1.644776574
6350	1.644776599
6351	1.644776624
6352	1.644776649
6353	1.644776673
6354	1.644776698
6355	1.644776723
6356	1.644776748
6357	1.644776772
6358	1.644776797
6359	1.644776822
6360	1.644776847
6361	1.644776871
6362	1.644776896
6363	1.644776921
6364	1.644776945
6365	1.644776970
6366	1.644776995
6367	1.644777019
6368	1.644777044
6369	1.644777069
6370	1.644777093
6371	1.644777118
6372	1.644777143
6373	1.644777167
6374	1.644777192
6375	1.644777216
6376	1.644777241
6377	1.644777266
6378	1.644777290
6379	1.644777315
6380	1.644777339
6381	1.644777364
6382	1.644777388
6383	1.644777413
6384	1.644777438
6385	1.644777462
6386	1.644777487
6387	1.644777511
6388	1.644777536
6389	1.644777560
6390	1.644777585
6391	1.644777609
6392	1.644777634
6393	1.644777658
6394	1.644777682
6395	1.644777707
6396	1.644777731
6397	1.644777756
6398	1.644777780
6399	1.644777805
6400	1.644777829
6401	1.644777853
6402	1.644777878
6403	1.644777902
6404	1.644777927
6405	1.644777951
6406	1.644777975
6407	1.644778000
6408	1.644778024
6409	1.644778048
6410	1.644778073
6411	1.644778097
6412	1.644778121
6413	1.644778146
6414	1.644778170
6415	1.644778194
6416	1.644778219
6417	1.644778243
6418	1.644778267
6419	1.644778291
6420	1.644778316
6421	1.644778340
6422	1.644778364
6423	1.644778388
6424	1.644778413
6425	1.644778437
6426	1.644778461
6427	1.644778485
6428	1.644778510
6429	1.644778534
6430	1.644778558
6431	1.644778582
6432	1.644778606
6433	1.644778630
6434	1.644778655
6435	1.644778679
6436	1.644778703
6437	1.644778727
6438	1.644778751
6439	1.644778775
6440	1.644778799
6441	1.644778824
6442	1.644778848
6443	1.644778872
6444	1.644778896
6445	1.644778920
6446	1.644778944
6447	1.644778968
6448	1.644778992
6449	1.644779016
6450	1.644779040
6451	1.644779064
6452	1.644779088
6453	1.644779112
6454	1.644779136
6455	1.644779160
6456	1.644779184
6457	1.644779208
6458	1.644779232
6459	1.644779256
6460	1.644779280
6461	1.644779304
6462	1.644779328
6463	1.644779352
6464	1.644779376
6465	1.644779400
6466	1.644779424
6467	1.644779448
6468	1.644779472
6469	1.644779495
6470	1.644779519
6471	1.644779543
6472	1.644779567
6473	1.644779591
6474	1.644779615
6475	1.644779639
6476	1.644779662
6477	1.644779686
6478	1.644779710
6479	1.644779734
6480	1.644779758
6481	1.644779782
6482	1.644779805
6483	1.644779829
6484	1.644779853
6485	1.644779877
6486	1.644779901
6487	1.644779924
6488	1.644779948
6489	1.644779972
6490	1.644779996
6491	1.644780019
6492	1.644780043
6493	1.644780067
6494	1.644780090
6495	1.644780114
6496	1.644780138
6497	1.644780162
6498	1.644780185
6499	1.644780209
6500	1.644780233
6501	1.644780256
6502	1.644780280
6503	1.644780303
6504	1.644780327
6505	1.644780351
6506	1.644780374
6507	1.644780398
6508	1.644780422
6509	1.644780445
6510	1.644780469
6511	1.644780492
6512	1.644780516
6513	1.644780540
6514	1.644780563
6515	1.644780587
6516	1.644780610
6517	1.644780634
6518	1.644780657
6519	1.644780681
6520	1.644780704
6521	1.644780728
6522	1.644780751
6523	1.644780775
6524	1.644780798
6525	1.644780822
6526	1.644780845
6527	1.644780869
6528	1.644780892
6529	1.644780916
6530	1.644780939
6531	1.644780963
6532	1.644780986
6533	1.644781010
6534	1.644781033
6535	1.644781056
6536	1.644781080
6537	1.644781103
6538	1.644781127
6539	1.644781150
6540	1.644781173
6541	1.644781197
6542	1.644781220
6543	1.644781243
6544	1.644781267
6545	1.644781290
6546	1.644781313
6547	1.644781337
6548	1.644781360
6549	1.644781383
6550	1.644781407
6551	1.644781430
6552	1.644781453
6553	1.644781477
6554	1.644781500
6555	1.644781523
6556	1.644781546
6557	1.644781570
6558	1.644781593
6559	1.644781616
6560	1.644781639
6561	1.644781663
6562	1.644781686
6563	1.644781709
6564	1.644781732
6565	1.644781756
6566	1.644781779
6567	1.644781802
6568	1.644781825
6569	1.644781848
6570	1.644781871
6571	1.644781895
6572	1.644781918
6573	1.644781941
6574	1.644781964
6575	1.644781987
6576	1.644782010
6577	1.644782033
6578	1.644782057
6579	1.644782080
6580	1.644782103
6581	1.644782126
6582	1.644782149
6583	1.644782172
6584	1.644782195
6585	1.644782218
6586	1.644782241
6587	1.644782264
6588	1.644782287
6589	1.644782310
6590	1.644782333
6591	1.644782356
6592	1.644782379
6593	1.644782402
6594	1.644782425
6595	1.644782448
6596	1.644782471
6597	1.644782494
6598	1.644782517
6599	1.644782540
6600	1.644782563
6601	1.644782586
6602	1.644782609
6603	1.644782632
6604	1.644782655
6605	1.644782678
6606	1.644782701
6607	1.644782724
6608	1.644782747
6609	1.644782769
6610	1.644782792
6611	1.644782815
6612	1.644782838
6613	1.644782861
6614	1.644782884
6615	1.644782907
6616	1.644782930
6617	1.644782952
6618	1.644782975
6619	1.644782998
6620	1.644783021
6621	1.644783044
6622	1.644783066
6623	1.644783089
6624	1.644783112
6625	1.644783135
6626	1.644783158
6627	1.644783180
6628	1.644783203
6629	1.644783226
6630	1.644783249
6631	1.644783271
6632	1.644783294
6633	1.644783317
6634	1.644783340
6635	1.644783362
6636	1.644783385
6637	1.644783408
6638	1.644783430
6639	1.644783453
6640	1.644783476
6641	1.644783498
6642	1.644783521
6643	1.644783544
6644	1.644783566
6645	1.644783589
6646	1.644783612
6647	1.644783634
6648	1.644783657
6649	1.644783680
6650	1.644783702
6651	1.644783725
6652	1.644783747
6653	1.644783770
6654	1.644783793
6655	1.644783815
6656	1.644783838
6657	1.644783860
6658	1.644783883
6659	1.644783905
6660	1.644783928
6661	1.644783951
6662	1.644783973
6663	1.644783996
6664	1.644784018
6665	1.644784041
6666	1.644784063
6667	1.644784086
6668	1.644784108
6669	1.644784131
6670	1.644784153
6671	1.644784176
6672	1.644784198
6673	1.644784220
6674	1.644784243
6675	1.644784265
6676	1.644784288
6677	1.644784310
6678	1.644784333
6679	1.644784355
6680	1.644784377
6681	1.644784400
6682	1.644784422
6683	1.644784445
6684	1.644784467
6685	1.644784489
6686	1.644784512
6687	1.644784534
6688	1.644784556
6689	1.644784579
6690	1.644784601
6691	1.644784624
6692	1.644784646
6693	1.644784668
6694	1.644784690
6695	1.644784713
6696	1.644784735
6697	1.644784757
6698	1.644784780
6699	1.644784802
6700	1.644784824
6701	1.644784847
6702	1.644784869
6703	1.644784891
6704	1.644784913
6705	1.644784936
6706	1.644784958
6707	1.644784980
6708	1.644785002
6709	1.644785024
6710	1.644785047
6711	1.644785069
6712	1.644785091
6713	1.644785113
6714	1.644785135
6715	1.644785158
6716	1.644785180
6717	1.644785202
6718	1.644785224
6719	1.644785246
6720	1.644785268
6721	1.644785291
6722	1.644785313
6723	1.644785335
6724	1.644785357
6725	1.644785379
6726	1.644785401
6727	1.644785423
6728	1.644785445
6729	1.644785467
6730	1.644785489
6731	1.644785512
6732	1.644785534
6733	1.644785556
6734	1.644785578
6735	1.644785600
6736	1.644785622
6737	1.644785644
6738	1.644785666
6739	1.644785688
6740	1.644785710
6741	1.644785732
6742	1.644785754
6743	1.644785776
6744	1.644785798
6745	1.644785820
6746	1.644785842
6747	1.644785864
6748	1.644785886
6749	1.644785908
6750	1.644785930
6751	1.644785952
6752	1.644785974
6753	1.644785995
6754	1.644786017
6755	1.644786039
6756	1.644786061
6757	1.644786083
6758	1.644786105
6759	1.644786127
6760	1.644786149
6761	1.644786171
6762	1.644786193
6763	1.644786214
6764	1.644786236
6765	1.644786258
6766	1.644786280
6767	1.644786302
6768	1.644786324
6769	1.644786345
6770	1.644786367
6771	1.644786389
6772	1.644786411
6773	1.644786433
6774	1.644786454
6775	1.644786476
6776	1.644786498
6777	1.644786520
6778	1.644786542
6779	1.644786563
6780	1.644786585
6781	1.644786607
6782	1.644786629
6783	1.644786650
6784	1.644786672
6785	1.644786694
6786	1.644786715
6787	1.644786737
6788	1.644786759
6789	1.644786781
6790	1.644786802
6791	1.644786824
6792	1.644786846
6793	1.644786867
6794	1.644786889
6795	1.644786911
6796	1.644786932
6797	1.644786954
6798	1.644786976
6799	1.644786997
6800	1.644787019
6801	1.644787040
6802	1.644787062
6803	1.644787084
6804	1.644787105
6805	1.644787127
6806	1.644787148
6807	1.644787170
6808	1.644787192
6809	1.644787213
6810	1.644787235
6811	1.644787256
6812	1.644787278
6813	1.644787299
6814	1.644787321
6815	1.644787342
6816	1.644787364
6817	1.644787386
6818	1.644787407
6819	1.644787429
6820	1.644787450
6821	1.644787472
6822	1.644787493
6823	1.644787514
6824	1.644787536
6825	1.644787557
6826	1.644787579
6827	1.644787600
6828	1.644787622
6829	1.644787643
6830	1.644787665
6831	1.644787686
6832	1.644787708
6833	1.644787729
6834	1.644787750
6835	1.644787772
6836	1.644787793
6837	1.644787815
6838	1.644787836
6839	1.644787857
6840	1.644787879
6841	1.644787900
6842	1.644787921
6843	1.644787943
6844	1.644787964
6845	1.644787985
6846	1.644788007
6847	1.644788028
6848	1.644788049
6849	1.644788071
6850	1.644788092
6851	1.644788113
6852	1.644788135
6853	1.644788156
6854	1.644788177
6855	1.644788199
6856	1.644788220
6857	1.644788241
6858	1.644788262
6859	1.644788284
6860	1.644788305
6861	1.644788326
6862	1.644788347
6863	1.644788369
6864	1.644788390
6865	1.644788411
6866	1.644788432
6867	1.644788453
6868	1.644788475
6869	1.644788496
6870	1.644788517
6871	1.644788538
6872	1.644788559
6873	1.644788581
6874	1.644788602
6875	1.644788623
6876	1.644788644
6877	1.644788665
6878	1.644788686
6879	1.644788707
6880	1.644788729
6881	1.644788750
6882	1.644788771
6883	1.644788792
6884	1.644788813
6885	1.644788834
6886	1.644788855
6887	1.644788876
6888	1.644788897
6889	1.644788918
6890	1.644788939
6891	1.644788961
6892	1.644788982
6893	1.644789003
6894	1.644789024
6895	1.644789045
6896	1.644789066
6897	1.644789087
6898	1.644789108
6899	1.644789129
6900	1.644789150
6901	1.644789171
6902	1.644789192
6903	1.644789213
6904	1.644789234
6905	1.644789255
6906	1.644789276
6907	1.644789297
6908	1.644789318
6909	1.644789339
6910	1.644789360
6911	1.644789380
6912	1.644789401
6913	1.644789422
6914	1.644789443
6915	1.644789464
6916	1.644789485
6917	1.644789506
6918	1.644789527
6919	1.644789548
6920	1.644789569
6921	1.644789589
6922	1.644789610
6923	1.644789631
6924	1.644789652
6925	1.644789673
6926	1.644789694
6927	1.644789715
6928	1.644789735
6929	1.644789756
6930	1.644789777
6931	1.644789798
6932	1.644789819
6933	1.644789840
6934	1.644789860
6935	1.644789881
6936	1.644789902
6937	1.644789923
6938	1.644789943
6939	1.644789964
6940	1.644789985
6941	1.644790006
6942	1.644790027
6943	1.644790047
6944	1.644790068
6945	1.644790089
6946	1.644790109
6947	1.644790130
6948	1.644790151
6949	1.644790172
6950	1.644790192
6951	1.644790213
6952	1.644790234
6953	1.644790254
6954	1.644790275
6955	1.644790296
6956	1.644790316
6957	1.644790337
6958	1.644790358
6959	1.644790378
6960	1.644790399
6961	1.644790420
6962	1.644790440
6963	1.644790461
6964	1.644790482
6965	1.644790502
6966	1.644790523
6967	1.644790543
6968	1.644790564
6969	1.644790585
6970	1.644790605
6971	1.644790626
6972	1.644790646
6973	1.644790667
6974	1.644790687
6975	1.644790708
6976	1.644790728
6977	1.644790749
6978	1.644790770
6979	1.644790790
6980	1.644790811
6981	1.644790831
6982	1.644790852
6983	1.644790872
6984	1.644790893
6985	1.644790913
6986	1.644790934
6987	1.644790954
6988	1.644790975
6989	1.644790995
6990	1.644791016
6991	1.644791036
6992	1.644791056
6993	1.644791077
6994	1.644791097
6995	1.644791118
6996	1.644791138
6997	1.644791159
6998	1.644791179
6999	1.644791200
7000	1.644791220
7001	1.644791240
7002	1.644791261
7003	1.644791281
7004	1.644791301
7005	1.644791322
7006	1.644791342
7007	1.644791363
7008	1.644791383
7009	1.644791403
7010	1.644791424
7011	1.644791444
7012	1.644791464
7013	1.644791485
7014	1.644791505
7015	1.644791525
7016	1.644791546
7017	1.644791566
7018	1.644791586
7019	1.644791607
7020	1.644791627
7021	1.644791647
7022	1.644791667
7023	1.644791688
7024	1.644791708
7025	1.644791728
7026	1.644791748
7027	1.644791769
7028	1.644791789
7029	1.644791809
7030	1.644791829
7031	1.644791850
7032	1.644791870
7033	1.644791890
7034	1.644791910
7035	1.644791931
7036	1.644791951
7037	1.644791971
7038	1.644791991
7039	1.644792011
7040	1.644792031
7041	1.644792052
7042	1.644792072
7043	1.644792092
7044	1.644792112
7045	1.644792132
7046	1.644792152
7047	1.644792173
7048	1.644792193
7049	1.644792213
7050	1.644792233
7051	1.644792253
7052	1.644792273
7053	1.644792293
7054	1.644792313
7055	1.644792333
7056	1.644792354
7057	1.644792374
7058	1.644792394
7059	1.644792414
7060	1.644792434
7061	1.644792454
7062	1.644792474
7063	1.644792494
7064	1.644792514
7065	1.644792534
7066	1.644792554
7067	1.644792574
7068	1.644792594
7069	1.644792614
7070	1.644792634
7071	1.644792654
7072	1.644792674
7073	1.644792694
7074	1.644792714
7075	1.644792734
7076	1.644792754
7077	1.644792774
7078	1.644792794
7079	1.644792814
7080	1.644792834
7081	1.644792854
7082	1.644792874
7083	1.644792894
7084	1.644792914
7085	1.644792934
7086	1.644792953
7087	1.644792973
7088	1.644792993
7089	1.644793013
7090	1.644793033
7091	1.644793053
7092	1.644793073
7093	1.644793093
7094	1.644793113
7095	1.644793132
7096	1.644793152
7097	1.644793172
7098	1.644793192
7099	1.644793212
7100	1.644793232
7101	1.644793252
7102	1.644793271
7103	1.644793291
7104	1.644793311
7105	1.644793331
7106	1.644793351
7107	1.644793370
7108	1.644793390
7109	1.644793410
7110	1.644793430
7111	1.644793450
7112	1.644793469
7113	1.644793489
7114	1.644793509
7115	1.644793529
7116	1.644793548
7117	1.644793568
7118	1.644793588
7119	1.644793608
7120	1.644793627
7121	1.644793647
7122	1.644793667
7123	1.644793686
7124	1.644793706
7125	1.644793726
7126	1.644793746
7127	1.644793765
7128	1.644793785
7129	1.644793805
7130	1.644793824
7131	1.644793844
7132	1.644793864
7133	1.644793883
7134	1.644793903
7135	1.644793922
7136	1.644793942
7137	1.644793962
7138	1.644793981
7139	1.644794001
7140	1.644794021
7141	1.644794040
7142	1.644794060
7143	1.644794079
7144	1.644794099
7145	1.644794119
7146	1.644794138
7147	1.644794158
7148	1.644794177
7149	1.644794197
7150	1.644794216
7151	1.644794236
7152	1.644794256
7153	1.644794275
7154	1.644794295
7155	1.644794314
7156	1.644794334
7157	1.644794353
7158	1.644794373
7159	1.644794392
7160	1.644794412
7161	1.644794431
7162	1.644794451
7163	1.644794470
7164	1.644794490
7165	1.644794509
7166	1.644794529
7167	1.644794548
7168	1.644794568
7169	1.644794587
7170	1.644794607
7171	1.644794626
7172	1.644794645
7173	1.644794665
7174	1.644794684
7175	1.644794704
7176	1.644794723
7177	1.644794743
7178	1.644794762
7179	1.644794781
7180	1.644794801
7181	1.644794820
7182	1.644794840
7183	1.644794859
7184	1.644794878
7185	1.644794898
7186	1.644794917
7187	1.644794936
7188	1.644794956
7189	1.644794975
7190	1.644794994
7191	1.644795014
7192	1.644795033
7193	1.644795052
7194	1.644795072
7195	1.644795091
7196	1.644795110
7197	1.644795130
7198	1.644795149
7199	1.644795168
7200	1.644795188
7201	1.644795207
7202	1.644795226
7203	1.644795245
7204	1.644795265
7205	1.644795284
7206	1.644795303
7207	1.644795322
7208	1.644795342
7209	1.644795361
7210	1.644795380
7211	1.644795399
7212	1.644795419
7213	1.644795438
7214	1.644795457
7215	1.644795476
7216	1.644795496
7217	1.644795515
7218	1.644795534
7219	1.644795553
7220	1.644795572
7221	1.644795591
7222	1.644795611
7223	1.644795630
7224	1.644795649
7225	1.644795668
7226	1.644795687
7227	1.644795706
7228	1.644795726
7229	1.644795745
7230	1.644795764
7231	1.644795783
7232	1.644795802
7233	1.644795821
7234	1.644795840
7235	1.644795859
7236	1.644795878
7237	1.644795898
7238	1.644795917
7239	1.644795936
7240	1.644795955
7241	1.644795974
7242	1.644795993
7243	1.644796012
7244	1.644796031
7245	1.644796050
7246	1.644796069
7247	1.644796088
7248	1.644796107
7249	1.644796126
7250	1.644796145
7251	1.644796164
7252	1.644796183
7253	1.644796202
7254	1.644796221
7255	1.644796240
7256	1.644796259
7257	1.644796278
7258	1.644796297
7259	1.644796316
7260	1.644796335
7261	1.644796354
7262	1.644796373
7263	1.644796392
7264	1.644796411
7265	1.644796430
7266	1.644796449
7267	1.644796468
7268	1.644796487
7269	1.644796506
7270	1.644796525
7271	1.644796544
7272	1.644796563
7273	1.644796581
7274	1.644796600
7275	1.644796619
7276	1.644796638
7277	1.644796657
7278	1.644796676
7279	1.644796695
7280	1.644796714
7281	1.644796733
7282	1.644796751
7283	1.644796770
7284	1.644796789
7285	1.644796808
7286	1.644796827
7287	1.644796846
7288	1.644796864
7289	1.644796883
7290	1.644796902
7291	1.644796921
7292	1.644796940
7293	1.644796958
7294	1.644796977
7295	1.644796996
7296	1.644797015
7297	1.644797034
7298	1.644797052
7299	1.644797071
7300	1.644797090
7301	1.644797109
7302	1.644797127
7303	1.644797146
7304	1.644797165
7305	1.644797184
7306	1.644797202
7307	1.644797221
7308	1.644797240
7309	1.644797259
7310	1.644797277
7311	1.644797296
7312	1.644797315
7313	1.644797333
7314	1.644797352
7315	1.644797371
7316	1.644797389
7317	1.644797408
7318	1.644797427
7319	1.644797445
7320	1.644797464
7321	1.644797483
7322	1.644797501
7323	1.644797520
7324	1.644797539
7325	1.644797557
7326	1.644797576
7327	1.644797595
7328	1.644797613
7329	1.644797632
7330	1.644797651
7331	1.644797669
7332	1.644797688
7333	1.644797706
7334	1.644797725
7335	1.644797743
7336	1.644797762
7337	1.644797781
7338	1.644797799
7339	1.644797818
7340	1.644797836
7341	1.644797855
7342	1.644797873
7343	1.644797892
7344	1.644797911
7345	1.644797929
7346	1.644797948
7347	1.644797966
7348	1.644797985
7349	1.644798003
7350	1.644798022
7351	1.644798040
7352	1.644798059
7353	1.644798077
7354	1.644798096
7355	1.644798114
7356	1.644798133
7357	1.644798151
7358	1.644798170
7359	1.644798188
7360	1.644798207
7361	1.644798225
7362	1.644798243
7363	1.644798262
7364	1.644798280
7365	1.644798299
7366	1.644798317
7367	1.644798336
7368	1.644798354
7369	1.644798372
7370	1.644798391
7371	1.644798409
7372	1.644798428
7373	1.644798446
7374	1.644798464
7375	1.644798483
7376	1.644798501
7377	1.644798520
7378	1.644798538
7379	1.644798556
7380	1.644798575
7381	1.644798593
7382	1.644798611
7383	1.644798630
7384	1.644798648
7385	1.644798666
7386	1.644798685
7387	1.644798703
7388	1.644798721
7389	1.644798740
7390	1.644798758
7391	1.644798776
7392	1.644798795
7393	1.644798813
7394	1.644798831
7395	1.644798849
7396	1.644798868
7397	1.644798886
7398	1.644798904
7399	1.644798923
7400	1.644798941
7401	1.644798959
7402	1.644798977
7403	1.644798996
7404	1.644799014
7405	1.644799032
7406	1.644799050
7407	1.644799069
7408	1.644799087
7409	1.644799105
7410	1.644799123
7411	1.644799141
7412	1.644799160
7413	1.644799178
7414	1.644799196
7415	1.644799214
7416	1.644799232
7417	1.644799251
7418	1.644799269
7419	1.644799287
7420	1.644799305
7421	1.644799323
7422	1.644799341
7423	1.644799360
7424	1.644799378
7425	1.644799396
7426	1.644799414
7427	1.644799432
7428	1.644799450
7429	1.644799468
7430	1.644799486
7431	1.644799505
7432	1.644799523
7433	1.644799541
7434	1.644799559
7435	1.644799577
7436	1.644799595
7437	1.644799613
7438	1.644799631
7439	1.644799649
7440	1.644799667
7441	1.644799685
7442	1.644799703
7443	1.644799721
7444	1.644799739
7445	1.644799758
7446	1.644799776
7447	1.644799794
7448	1.644799812
7449	1.644799830
7450	1.644799848
7451	1.644799866
7452	1.644799884
7453	1.644799902
7454	1.644799920
7455	1.644799938
7456	1.644799956
7457	1.644799974
7458	1.644799992
7459	1.644800010
7460	1.644800028
7461	1.644800046
7462	1.644800063
7463	1.644800081
7464	1.644800099
7465	1.644800117
7466	1.644800135
7467	1.644800153
7468	1.644800171
7469	1.644800189
7470	1.644800207
7471	1.644800225
7472	1.644800243
7473	1.644800261
7474	1.644800279
7475	1.644800297
7476	1.644800314
7477	1.644800332
7478	1.644800350
7479	1.644800368
7480	1.644800386
7481	1.644800404
7482	1.644800422
7483	1.644800440
7484	1.644800457
7485	1.644800475
7486	1.644800493
7487	1.644800511
7488	1.644800529
7489	1.644800547
7490	1.644800564
7491	1.644800582
7492	1.644800600
7493	1.644800618
7494	1.644800636
7495	1.644800653
7496	1.644800671
7497	1.644800689
7498	1.644800707
7499	1.644800725
7500	1.644800742
7501	1.644800760
7502	1.644800778
7503	1.644800796
7504	1.644800813
7505	1.644800831
7506	1.644800849
7507	1.644800867
7508	1.644800884
7509	1.644800902
7510	1.644800920
7511	1.644800938
7512	1.644800955
7513	1.644800973
7514	1.644800991
7515	1.644801009
7516	1.644801026
7517	1.644801044
7518	1.644801062
7519	1.644801079
7520	1.644801097
7521	1.644801115
7522	1.644801132
7523	1.644801150
7524	1.644801168
7525	1.644801185
7526	1.644801203
7527	1.644801221
7528	1.644801238
7529	1.644801256
7530	1.644801274
7531	1.644801291
7532	1.644801309
7533	1.644801326
7534	1.644801344
7535	1.644801362
7536	1.644801379
7537	1.644801397
7538	1.644801414
7539	1.644801432
7540	1.644801450
7541	1.644801467
7542	1.644801485
7543	1.644801502
7544	1.644801520
7545	1.644801538
7546	1.644801555
7547	1.644801573
7548	1.644801590
7549	1.644801608
7550	1.644801625
7551	1.644801643
7552	1.644801660
7553	1.644801678
7554	1.644801695
7555	1.644801713
7556	1.644801730
7557	1.644801748
7558	1.644801765
7559	1.644801783
7560	1.644801800
7561	1.644801818
7562	1.644801835
7563	1.644801853
7564	1.644801870
7565	1.644801888
7566	1.644801905
7567	1.644801923
7568	1.644801940
7569	1.644801958
7570	1.644801975
7571	1.644801993
7572	1.644802010
7573	1.644802028
7574	1.644802045
7575	1.644802062
7576	1.644802080
7577	1.644802097
7578	1.644802115
7579	1.644802132
7580	1.644802149
7581	1.644802167
7582	1.644802184
7583	1.644802202
7584	1.644802219
7585	1.644802236
7586	1.644802254
7587	1.644802271
7588	1.644802288
7589	1.644802306
7590	1.644802323
7591	1.644802341
7592	1.644802358
7593	1.644802375
7594	1.644802393
7595	1.644802410
7596	1.644802427
7597	1.644802445
7598	1.644802462
7599	1.644802479
7600	1.644802497
7601	1.644802514
7602	1.644802531
7603	1.644802548
7604	1.644802566
7605	1.644802583
7606	1.644802600
7607	1.644802618
7608	1.644802635
7609	1.644802652
7610	1.644802669
7611	1.644802687
7612	1.644802704
7613	1.644802721
7614	1.644802738
7615	1.644802756
7616	1.644802773
7617	1.644802790
7618	1.644802807
7619	1.644802825
7620	1.644802842
7621	1.644802859
7622	1.644802876
7623	1.644802894
7624	1.644802911
7625	1.644802928
7626	1.644802945
7627	1.644802962
7628	1.644802979
7629	1.644802997
7630	1.644803014
7631	1.644803031
7632	1.644803048
7633	1.644803065
7634	1.644803083
7635	1.644803100
7636	1.644803117
7637	1.644803134
7638	1.644803151
7639	1.644803168
7640	1.644803185
7641	1.644803202
7642	1.644803220
7643	1.644803237
7644	1.644803254
7645	1.644803271
7646	1.644803288
7647	1.644803305
7648	1.644803322
7649	1.644803339
7650	1.644803356
7651	1.644803374
7652	1.644803391
7653	1.644803408
7654	1.644803425
7655	1.644803442
7656	1.644803459
7657	1.644803476
7658	1.644803493
7659	1.644803510
7660	1.644803527
7661	1.644803544
7662	1.644803561
7663	1.644803578
7664	1.644803595
7665	1.644803612
7666	1.644803629
7667	1.644803646
7668	1.644803663
7669	1.644803680
7670	1.644803697
7671	1.644803714
7672	1.644803731
7673	1.644803748
7674	1.644803765
7675	1.644803782
7676	1.644803799
7677	1.644803816
7678	1.644803833
7679	1.644803850
7680	1.644803867
7681	1.644803884
7682	1.644803901
7683	1.644803918
7684	1.644803935
7685	1.644803952
7686	1.644803969
7687	1.644803986
7688	1.644804002
7689	1.644804019
7690	1.644804036
7691	1.644804053
7692	1.644804070
7693	1.644804087
7694	1.644804104
7695	1.644804121
7696	1.644804138
7697	1.644804155
7698	1.644804171
7699	1.644804188
7700	1.644804205
7701	1.644804222
7702	1.644804239
7703	1.644804256
7704	1.644804273
7705	1.644804289
7706	1.644804306
7707	1.644804323
7708	1.644804340
7709	1.644804357
7710	1.644804374
7711	1.644804390
7712	1.644804407
7713	1.644804424
7714	1.644804441
7715	1.644804458
7716	1.644804474
7717	1.644804491
7718	1.644804508
7719	1.644804525
7720	1.644804542
7721	1.644804558
7722	1.644804575
7723	1.644804592
7724	1.644804609
7725	1.644804625
7726	1.644804642
7727	1.644804659
7728	1.644804676
7729	1.644804692
7730	1.644804709
7731	1.644804726
7732	1.644804743
7733	1.644804759
7734	1.644804776
7735	1.644804793
7736	1.644804809
7737	1.644804826
7738	1.644804843
7739	1.644804860
7740	1.644804876
7741	1.644804893
7742	1.644804910
7743	1.644804926
7744	1.644804943
7745	1.644804960
7746	1.644804976
7747	1.644804993
7748	1.644805010
7749	1.644805026
7750	1.644805043
7751	1.644805060
7752	1.644805076
7753	1.644805093
7754	1.644805109
7755	1.644805126
7756	1.644805143
7757	1.644805159
7758	1.644805176
7759	1.644805193
7760	1.644805209
7761	1.644805226
7762	1.644805242
7763	1.644805259
7764	1.644805276
7765	1.644805292
7766	1.644805309
7767	1.644805325
7768	1.644805342
7769	1.644805358
7770	1.644805375
7771	1.644805392
7772	1.644805408
7773	1.644805425
7774	1.644805441
7775	1.644805458
7776	1.644805474
7777	1.644805491
7778	1.644805507
7779	1.644805524
7780	1.644805540
7781	1.644805557
7782	1.644805573
7783	1.644805590
7784	1.644805606
7785	1.644805623
7786	1.644805639
7787	1.644805656
7788	1.644805672
7789	1.644805689
7790	1.644805705
7791	1.644805722
7792	1.644805738
7793	1.644805755
7794	1.644805771
7795	1.644805788
7796	1.644805804
7797	1.644805821
7798	1.644805837
7799	1.644805854
7800	1.644805870
7801	1.644805886
7802	1.644805903
7803	1.644805919
7804	1.644805936
7805	1.644805952
7806	1.644805968
7807	1.644805985
7808	1.644806001
7809	1.644806018
7810	1.644806034
7811	1.644806050
7812	1.644806067
7813	1.644806083
7814	1.644806100
7815	1.644806116
7816	1.644806132
7817	1.644806149
7818	1.644806165
7819	1.644806181
7820	1.644806198
7821	1.644806214
7822	1.644806230
7823	1.644806247
7824	1.644806263
7825	1.644806279
7826	1.644806296
7827	1.644806312
7828	1.644806328
7829	1.644806345
7830	1.644806361
7831	1.644806377
7832	1.644806394
7833	1.644806410
7834	1.644806426
7835	1.644806443
7836	1.644806459
7837	1.644806475
7838	1.644806491
7839	1.644806508
7840	1.644806524
7841	1.644806540
7842	1.644806556
7843	1.644806573
7844	1.644806589
7845	1.644806605
7846	1.644806621
7847	1.644806638
7848	1.644806654
7849	1.644806670
7850	1.644806686
7851	1.644806703
7852	1.644806719
7853	1.644806735
7854	1.644806751
7855	1.644806768
7856	1.644806784
7857	1.644806800
7858	1.644806816
7859	1.644806832
7860	1.644806848
7861	1.644806865
7862	1.644806881
7863	1.644806897
7864	1.644806913
7865	1.644806929
7866	1.644806946
7867	1.644806962
7868	1.644806978
7869	1.644806994
7870	1.644807010
7871	1.644807026
7872	1.644807042
7873	1.644807059
7874	1.644807075
7875	1.644807091
7876	1.644807107
7877	1.644807123
7878	1.644807139
